394569	397168	so as to disappear fully or partially,
397168	399360	leaving the last panel or panels
399360	402247	to create a disruptive profile in the water column.
402247	404412	And this one's particularly well-suited
404412	406859	to the dive configuration,
406859	409927	so when you're deeper under the water.
409927	411637	So we knew that we had
411637	413407	some really solid science here.
413407	415033	We knew, if you wanted to stand out,
415033	416205	you needed to look stripy,
416205	417629	and we knew if you wanted to be cryptic,
417629	419181	you needed to look like this.
419181	421007	But the acid test is always going to be,
421007	422339	how would sharks really behave
422339	425070	in the context of these patterns and shapes.
425070	428381	And testing to simulate a person in a wetsuit
428381	429929	in the water with a predatory shark
429929	431295	in a natural environment
431295	433247	is actually a lot harder than you might think.
433247	436598	(Laughter)
436598	439164	So we have to bait the rig,
439164	440708	because we need to get the statistical number
440708	443732	of samples through to get the scientific evidence,
443732	444521	and by baiting the rig,
444521	446750	we're obviously changing shark behavior.
446750	448567	We can't put humans in the water.
448567	451453	We're ethically precluded from even using
451453	454100	humanoid shapes and baiting them up in the water.
454100	456372	But nevertheless, we started the testing process
456372	458220	in January of this year,
458220	459356	initially with tiger sharks
459356	462695	and subsequently with great white sharks.
462695	464130	The way we did that
464130	468885	was to get a perforated drum which is full of bait,
468885	470781	wrap it in a neoprene skin,
470781	473344	and then run two stereo underwater cameras
473344	476693	to watch how the shark actually engages with that rig.
476693	478381	And because we use stereo,
478381	481173	we can capture all the statistics on how big the shark is,
481173	483429	what angle it comes in at, how quickly it leaves,
483429	485285	and what its behavior is
485285	488491	in an empirical rather than a subjective way.
488491	490979	Because we needed to preserve the scientific method,
490979	492677	we ran a control rig
492677	496389	which was a black neoprene rig
496389	498198	just like a normal black wetsuit
498198	499677	against the, what we call,
499677	501805	SAMS technology rig.
501805	504533	And the results were not just exciting,
504533	505971	but very encouraging,
505971	508519	and today I would like to just give you a snapshot
508519	512181	of two of those engagements.
512181	514301	So here we've got a four-meter tiger shark
514301	517388	engaging the black control rig,
517388	518729	which it had encountered about
518729	539780	a minute and a half before.
539780	542210	Now that exact same shark had engaged,
542210	544040	or encountered this SAMS rig,
544040	545652	which is the Elude SAMS rig,
545652	546831	about eight minutes before,
546831	549974	and spent six minutes circling it, hunting for it,
549974	552779	looking for what it could smell and sense but not see,
552779	557734	and this was the final engagement.
557734	560687	Great white sharks are more confident than the tigers,
560687	562735	and here you see great white shark
562735	564142	engaging a control rig,
564142	565975	so a black neoprene wetsuit,
565975	567559	and going straight to the bottom,
567559	570110	coming up
570110	574257	and engaging.
574257	576940	In contrast to the SAMS technology rig,
576940	578409	this is the banded one,
578409	580350	where it's more tactile,
580350	581860	it's more investigative,
581860	583494	it's more apprehensive,
583494	596297	and shows a reluctance to come straight in and go.
596297	606601	(Applause)
606601	610877	So, it's important for us that all the testing is done independently,
610877	613195	and the University of W.A. is doing the testing.
613195	614947	It'll be an ongoing process.
614947	617356	It's subject to peer review and subject to publication.
617356	619699	It's so important that this concept
619699	621497	is led with the science.
621497	623741	From the perspective of Shark Attack Mitigation Systems,
623741	626146	we're a biotechnology licensing company,
626146	628433	so we don't make wetsuits ourselves.
628433	630713	We'll license others to do that.
630713	631672	But I thought you might be interested
631672	633673	in seeing what SAMS technology looks like
633673	636672	embedded in a wetsuit, and to that end,
636672	639888	for the first time, live, worldwide --
639888	641862	(Laughter) —
641862	644758	I can show you what biological adaptation,
644758	648285	science and design looks like in real life.
648285	650182	So I can welcome Sam, the surfer,
650182	652890	from this side. Where are you, Sam?
652890	654686	(Applause)
654686	656356	And Eduardo.
656356	658172	(Applause)
658172	660866	Cheers, mate.
660866	662956	Cheers.
662956	669656	Thanks, gentlemen. (Applause)
669656	670943	So what have we done here?
670943	673960	Well, to my mind, rather than take a blank sheet
673960	677280	and use science as a tool for invention,
677280	680136	we've paid attention to the biological evidence,
680136	681826	we've put importance to the
681826	683536	human anecdotal evidence,
683536	686618	and we've used science as a tool
686618	688021	for translation,
688021	690248	translation of something that was already there
690248	693819	into something that we can use for the benefit of mankind.
693819	695743	And it strikes me that this idea of science
695743	698799	as a tool for translation rather than invention
698799	701463	is one that we can apply much more widely than this
701463	703410	in the pursuit of innovation.
703410	705735	After all, did the Wright brothers
705735	707787	discover manned flight,
707787	710976	or did they observe the biological fact of flight
710976	714168	and translate that mechanically, replicate it
714168	716685	in a way that humans could use?
716685	718219	As for the humble wetsuit,
718219	720160	who knows what oceanwear will look like
720160	723111	in two years' time, in five years' time
723111	726203	or in 50 years' time, but with this new thinking,
726203	727469	I'm guessing there's a fair chance
727469	729190	it won't be pure black.
729190	731359	Thank you.
731359	731359	(Applause)
